# Sxx,Syy,Sxy, Smises
5.882745875131453056e-02,5.610289984537570884e-01,-1.456628245642727082e-01,5.906464865928349184e-01
1.803116653217192167e-01,4.589470508356610634e-01,-2.939736191820470617e-03,4.005210496812935950e-01
3.528293100735959142e-01,3.041418320101914596e-01,-1.705585172755827786e-03,3.311938259315750366e-01
4.849591877966653031e-01,2.047150798081744383e-01,-2.340637664440127497e-03,4.217009066267172757e-01
5.959858671190469970e-01,1.282116111126091196e-01,-9.526582340712222777e-03,5.435966612474160131e-01
5.101769658655055384e-01,1.879737033590697382e-01,-3.511985252501023148e-03,4.469360112289736953e-01
2.056114005114798027e-01,4.338238722942437953e-01,-2.667754683896174546e-03,3.759008073682364448e-01
3.676078339279665319e-01,2.917129923317308138e-01,-1.598640557216344160e-03,3.361601927288897507e-01
1.305099839130541561e-01,5.111879201877623791e-01,-1.003251886808846291e-02,4.603615673697565858e-01
6.775475332944720375e-01,5.307447597582001797e-02,-1.405737537289365457e-01,6.965701833322677228e-01
8.304822460799753114e-02,5.520794082122792990e-01,-1.576912603915010813e-02,5.163191473265474896e-01
3.588269840219552309e-01,2.992868680951006333e-01,-1.009824486848949704e-03,3.330770014231059228e-01
4.994568769776517869e-01,1.956683989152264991e-01,-1.666778237096733358e-03,4.359170807596050579e-01
1.964990514414699518e-01,4.431524271131788706e-01,-1.823643920925905422e-03,3.846126575314767204e-01
3.959638841967509926e-01,2.366324270554403530e-01,-2.862097973671527407e-01,6.040137022497004127e-01
2.653572549477176690e-01,3.423515664202174125e-01,-2.810144053272983777e-01,5.776511783903932606e-01
5.353817499603081842e-01,1.413361371653223397e-01,-2.474111970070498323e-01,6.438770337762949048e-01
1.529794218885304202e-01,4.463120812678466609e-01,-2.386565184472302925e-01,5.702555695693146687e-01
3.401661772750286944e-02,5.870728160096954085e-01,-9.941625270649614987e-02,5.962316361326090997e-01
7.102727444571045323e-01,3.274081619202094673e-02,-8.108722729040782062e-02,7.085406399635898467e-01
4.926239197831332461e-01,2.003798520252694504e-01,-1.441701828653133835e-03,4.290975865725692451e-01
1.893540724431763134e-01,4.494260583070064929e-01,-1.872583612141176220e-03,3.908306691417982592e-01
3.628190781872691617e-01,2.957597358790361453e-01,-9.083770740021609872e-04,3.343750971201064348e-01
6.333672896305222455e-01,9.912281592048050038e-02,-1.653364483663310319e-02,5.907777849450427388e-01
5.606857377260797692e-01,1.492497985019837492e-01,-7.812082466232301604e-03,5.031350229919848704e-01
4.402085410131345578e-01,2.361860871452668986e-01,-4.808452409886087263e-03,3.816617064309957286e-01
4.599921992029157303e-01,2.209001622935158338e-01,-3.705203048857734927e-03,3.985204375688415901e-01
2.630542618430845581e-01,3.805134611152060642e-01,-5.219690770692997188e-03,3.376004837731881869e-01
2.971650486482513842e-01,3.511942962164656401e-01,-4.650326034578555930e-03,3.276380721308582156e-01
4.074471245110327100e-01,2.605045476808772187e-01,-4.507857917339465337e-03,3.574841424582572147e-01
3.903063671450820449e-01,2.748557624144683520e-01,-3.469604865598073518e-03,3.473368836206680021e-01
3.264069122194621086e-01,3.269317275958076863e-01,-3.641137114451017693e-03,3.267305078818931730e-01
4.786585427518985081e-01,2.097225652146491037e-01,-3.187672476071155923e-03,4.156230759103661798e-01
2.365494485064090213e-01,4.044413572961416126e-01,-4.401833664050197603e-03,3.520173312174609825e-01
5.228076336369598121e-01,1.784615676585225574e-01,-4.410589221168468438e-03,4.603625125152506770e-01
1.704713928773599618e-01,4.682173604189973082e-01,-5.181792190644831687e-03,4.105494850784910943e-01
3.474009215212514046e-01,3.091251250123620564e-01,-2.202855238862184897e-03,3.299544629288512776e-01
2.150812557419753412e-01,4.259826788190642644e-01,-3.891765646809440364e-03,3.689793182012038320e-01
3.725252873581135771e-01,2.880996560547766649e-01,-2.219690068248731610e-03,3.383295367722770619e-01
1.802955353486030560e-02,6.047789792416516930e-01,-4.493852049057286968e-02,6.010301119094533240e-01
3.607567092121721219e-01,2.976511986560959055e-01,-3.785074757040852674e-04,3.337100570652646869e-01
4.951280964123591088e-01,1.990374840018130365e-01,-6.748297684361639296e-04,4.315322322976864466e-01
1.926896177257502174e-01,4.470036043754379018e-01,-7.821630305279475733e-04,3.883431379486601553e-01
7.113609160218552496e-01,6.132397307712252749e-02,-2.103632523048265188e-02,6.837390480240126411e-01
3.612511031203232692e-01,2.641438265065872981e-01,-2.878715586435465768e-01,5.945268494415195670e-01
3.555177555316141880e-01,2.830528201502676144e-01,-2.651007061791006425e-01,5.627758198665904210e-01
3.229556467780111961e-01,3.068825433721867335e-01,-2.635218987441902971e-01,5.547063802463153559e-01
3.403382692359166461e-01,2.912993449561791515e-01,-2.461523714941405427e-01,5.322763389096157871e-01
3.700348282843448078e-01,2.687446505812230435e-01,-2.449920432258666236e-01,5.383009237046169071e-01
3.590581758457891404e-01,2.807237466078519872e-01,-2.283413235689530640e-01,5.131780581097639127e-01
3.843172586180987338e-01,2.618230680988507530e-01,-2.242052636789023667e-01,5.161704672583218301e-01
3.729500199392712378e-01,2.730643406114688920e-01,-2.096169087135893450e-01,4.935931983591868577e-01
3.949016846296417582e-01,2.561239894119228255e-01,-2.047257293495860497e-01,4.961259077652918070e-01
3.836259578661954661e-01,2.672063816747962672e-01,-1.914864254748332162e-01,4.754597514637022293e-01
4.037309236303170956e-01,2.519314755947293927e-01,-1.866517333401919720e-01,4.788237759698366069e-01
3.923838340340267128e-01,2.624919053457074325e-01,-1.752241014779171158e-01,4.604128045320277085e-01
3.744599809579287064e-01,2.772906481965132230e-01,-1.784698751885336887e-01,4.569798891879259806e-01
3.827146618140905288e-01,2.720110004719590857e-01,-1.642132290509836501e-01,4.441349484964497440e-01
3.658996732772992755e-01,2.874133251864775529e-01,-1.665450324384820380e-01,4.410626850094134244e-01
3.730442001121016538e-01,2.794401793310544169e-01,-1.531031830250996761e-01,4.281670291385893945e-01
3.569335231911223150e-01,2.936429832405208495e-01,-1.550116296566406981e-01,4.253263840887984149e-01
3.658704459164618950e-01,2.866523765075852936e-01,-1.427719870703160754e-01,4.150959602462216957e-01
3.549798456674757574e-01,3.001125598232746716e-01,-1.437005335665804961e-01,4.141181706551961272e-01
3.602744514735704562e-01,2.942071119010219449e-01,-1.326193631538386819e-01,4.038859810242833026e-01
4.103608084877407025e-01,2.486302643277639723e-01,-1.698348333123085030e-01,4.633751148011758803e-01
3.469357553295148722e-01,3.051059087534748193e-01,-1.325243928359192414e-01,4.003623721868065366e-01
3.531242216680374191e-01,2.984733061478495042e-01,-1.229603767464621938e-01,3.921002923210281099e-01
3.732198993349427063e-01,2.827631801600988815e-01,-1.313256865149290131e-01,4.067610742127485968e-01
3.405328373730492908e-01,3.093867772072333433e-01,-1.234670360916413356e-01,3.899471261026284941e-01
3.487119590447129158e-01,3.034461587920548875e-01,-1.137320726775748331e-01,3.829742161505073628e-01
3.372815748078831222e-01,3.140104110862086406e-01,-1.136029664399752781e-01,3.810096783154919287e-01
3.443705808706308824e-01,3.079267757170254804e-01,-1.050078011876001416e-01,3.747652444986463438e-01
3.335529520041936036e-01,3.172567435320619023e-01,-1.042337768551064858e-01,3.723996918250123689e-01
3.407668437461423006e-01,3.116550821066353949e-01,-9.656447951216529102e-02,3.674551801826239639e-01
3.511443008813061040e-01,3.029683592098025291e-01,-9.691065635798021272e-02,3.699750802243608194e-01
3.472697432017006758e-01,3.066625502345455279e-01,-8.915772801168680983e-02,3.633054783275622701e-01
3.247161139635197924e-01,3.236653089365105762e-01,-1.119540113160354677e-01,3.777585835995306285e-01
3.569541394363460740e-01,2.985508897439653198e-01,-8.907518332593665489e-02,3.657636946920659327e-01
3.530077753188611833e-01,3.022520536722425599e-01,-8.197618397004130530e-02,3.597690266645178769e-01
3.225004199784173298e-01,3.266061264368071981e-01,-1.024727650804607981e-01,3.699317133183133710e-01
3.138369165013787376e-01,3.337140905708445571e-01,-1.092799842171940927e-01,3.754374090022651322e-01
3.620830241769159019e-01,2.947353168130558698e-01,-8.155710001073619708e-02,3.622278981760853611e-01
3.580791312583412322e-01,2.983817131947362200e-01,-7.503778132714850058e-02,3.567913287162545188e-01
3.122100654491317684e-01,3.357955274526419620e-01,-9.975755528337826306e-02,3.677631399824932146e-01
3.032949909116369747e-01,3.431700000974078346e-01,-1.060714666500962022e-01,3.733968753620769965e-01
3.023699503978593550e-01,3.445988679774726893e-01,-9.648633543898696430e-02,3.659350528123628821e-01
2.929808718580542148e-01,3.523446692921619605e-01,-1.021184057595812683e-01,3.715357522960456294e-01
3.665536827523978580e-01,2.913722935946232440e-01,-7.435507545702975396e-02,3.592239695280321499e-01
3.625382489126779961e-01,2.949656027433187333e-01,-6.838637601753470852e-02,3.543056094571461201e-01
3.545420486077296984e-01,3.015956866690260307e-01,-6.874431201362377064e-02,3.520071180361485919e-01
3.589781681586300399e-01,2.981500357511789323e-01,-6.260341282819237296e-02,3.499813955852195124e-01
2.928508405500816481e-01,3.530716684058738952e-01,-9.256020099476496010e-02,3.643158731091615254e-01
2.832355438612245702e-01,3.611424309972524060e-01,-9.742517170165347629e-02,3.699092431413241733e-01
3.514454968812852909e-01,3.044251466822855412e-01,-6.267553211117828094e-02,3.478281576411095810e-01
3.558405152029266993e-01,3.009563978856262811e-01,-5.701630184313020294e-02,3.462041623645478738e-01
3.704645283813169376e-01,2.884475287415653177e-01,-6.747911664645192542e-02,3.567164973449696852e-01
2.838784542699526181e-01,3.611945604467716731e-01,-8.802107666463140911e-02,3.629824563202641019e-01
2.741716532975858600e-01,3.694542647816679293e-01,-9.214380719782547247e-02,3.685703545579738782e-01
3.487523861597472963e-01,3.068910480622899506e-01,-5.683589990473954245e-02,3.441980759447147986e-01
3.530779192796403287e-01,3.034191843226704544e-01,-5.162946144151148165e-02,3.429189526607158700e-01
3.749421364956838643e-01,2.845489984712023523e-01,-7.307558545462622401e-02,3.617740349928692534e-01
3.782649870245559653e-01,2.821459505504520515e-01,-6.602007848826925429e-02,3.592224321886087202e-01
3.831563074022427684e-01,2.779802162616865635e-01,-7.122551884913996822e-02,3.644051412196305240e-01
2.754907167783883226e-01,3.688788475667090783e-01,-8.296874220436781244e-02,3.619329739628590059e-01
2.657781974812966075e-01,3.771934929913378642e-01,-8.639003139615387961e-02,3.674954248917761124e-01
3.858855515880988962e-01,2.760659580812794833e-01,-6.405649383515754636e-02,3.618009270776614827e-01
3.911269009512467476e-01,2.716752809782980727e-01,-6.884533072217091654e-02,3.670793359956372459e-01
2.845982418249510815e-01,3.610583340175916311e-01,-7.920335910385747913e-02,3.569625036831787224e-01
2.638106866182661214e-01,3.783248929211163181e-01,-9.588131990471659982e-02,3.748324101935227026e-01
2.555485589504598032e-01,3.860704731350884100e-01,-8.937063697438638044e-02,3.737071786907983917e-01
3.463952151335928376e-01,3.090187777417335302e-01,-5.123053509162860814e-02,3.410473973593686203e-01
3.506688348965509849e-01,3.055574323819865157e-01,-4.644554037116140066e-02,3.400824489815836849e-01
3.569431576538180106e-01,3.003151222218579663e-01,-4.660751170665896476e-02,3.419341206378864184e-01
3.544890142342255746e-01,3.024586017520787262e-01,-4.182864007974233106e-02,3.393734238233465650e-01
2.580719237382917974e-01,3.843476881954604463e-01,-8.028686902780717005e-02,3.667054130785019073e-01
