# Sxx,Syy,Sxy,Smises,Exx,Eyy,Exy,Ux,Uy
4.044865088864773028e+00,1.921254194216688305e+00,-1.648289936916375042e+00,4.520123493590578967e+00,1.276667634047203848e-01,2.148621867231614857e-02,-8.241449684581875212e-02,2.535992534096213544e-02,1.195234696332978484e-02
4.047399589316600377e+00,1.855390488097037327e+00,-1.486928162185290336e+00,4.352846962376974105e+00,1.285851034981595475e-01,1.898464843718139505e-02,-7.434640810926451682e-02,2.495544684193914259e-02,1.235984160555571483e-02
4.064658582786056407e+00,1.922265621291765703e+00,-1.696529425683624082e+00,4.586702228624575106e+00,1.283963765883300578e-01,2.127672851361550599e-02,-8.482647128418120686e-02,2.538561905916033451e-02,1.193101780316595251e-02
4.160833062374655000e+00,1.731316678613342264e+00,-1.841184070727854838e+00,4.824535820541256292e+00,1.343897813563827981e-01,1.291396216831713906e-02,-9.205920353639274190e-02,2.513532150212775124e-02,1.228650718554368318e-02
4.071520857251275771e+00,1.933323957643435786e+00,-1.773246668040573404e+00,4.677249836817827244e+00,1.285154826763799107e-01,2.160563769598788930e-02,-8.866233340202867019e-02,2.557095540491442776e-02,1.172971113584425802e-02
4.146101442353279154e+00,1.707577142978767837e+00,-1.676490969451382540e+00,4.632283964312833291e+00,1.341340898010133786e-01,1.220787483228780168e-02,-8.382454847256912145e-02,2.473706061722522748e-02,1.265375635636072429e-02
4.149485513697504402e+00,1.729163598334362728e+00,-1.757720592240205049e+00,4.722482664578491196e+00,1.339911617844768976e-01,1.297506601631978618e-02,-8.788602961201025243e-02,2.496077922475291311e-02,1.244354724732220363e-02
3.978730449006853132e+00,2.145859355677368630e+00,-1.709821645785125632e+00,4.546172300261909882e+00,1.223791498917898846e-01,3.073559522531565946e-02,-8.549108228925628161e-02,2.601805765166571166e-02,1.118616862801475112e-02
4.458136285233916141e+00,1.020881444126531257e-01,-5.442810699137745623e-01,4.507660581193984051e+00,1.659040088911136746e-01,-5.189839814994945399e-02,-2.721405349568872811e-02,1.088288032076539097e-02,2.202176655217574427e-02
4.441578810267881039e+00,6.039065208250704586e-02,-4.911366030240627012e-01,4.492959493089351497e+00,1.658043222340142009e-01,-5.325508567525449877e-02,-2.455683015120313506e-02,1.002745483446654609e-02,2.243136678422445046e-02
4.446043871464906871e+00,7.069927646125906406e-02,-5.253694562280319946e-01,4.503999512263209937e+00,1.658429042241682527e-01,-5.292432552601411544e-02,-2.626847281140159973e-02,1.061720601303151740e-02,2.224904178856405845e-02
4.467623712886290122e+00,1.276741593250705353e-01,-5.317596947758809200e-01,4.500429684835010491e+00,1.659399622416724840e-01,-5.105751543638847867e-02,-2.658798473879404878e-02,1.059539143162473857e-02,2.195284822384265325e-02
4.454571729762379917e+00,9.375503689724062895e-02,-5.125828934522758118e-01,4.496952794241479090e+00,1.658745019048737390e-01,-5.216633273838322538e-02,-2.562914467261379059e-02,1.033286290041499945e-02,2.218912648192573889e-02
4.449577932709494199e+00,7.836281933915945075e-02,-5.593205938621981232e-01,4.516051551874572745e+00,1.658796372348665393e-01,-5.268111843365019809e-02,-2.796602969310990616e-02,1.120718584364510835e-02,2.206943099094968441e-02
3.839430425348663967e+00,3.076808799157495944e+00,-1.604454454845125055e-02,3.520732500976116786e+00,1.055185309611061939e-01,6.738744965154778999e-02,-8.022272274225625277e-04,3.466500909210507020e-02,4.016557998108294392e-04
3.812899578041245796e+00,3.176826281824510545e+00,-3.570646911365771281e-02,3.538549658186066704e+00,1.032734056537403244e-01,7.146974084290358409e-02,-1.785323455682885641e-03,3.395438031320096445e-02,7.110555211269439400e-04
3.825063430362157124e+00,3.141537716347039932e+00,-2.102101987318485965e-02,3.533428092582599600e+00,1.041706571842428986e-01,6.999437148348702786e-02,-1.051050993659242982e-03,3.419442422999991599e-02,4.234042821600432147e-04
3.843741992179852129e+00,3.037869174051846421e+00,-2.502319727706965244e-02,3.511138674455237307e+00,1.061669600310963801e-01,6.587331912469608641e-02,-1.251159863853482622e-03,3.496321599356647103e-02,6.431432280452620276e-04
3.828503888017650070e+00,3.107432864887521795e+00,-2.981302367809147633e-02,3.524120978984138564e+00,1.047259849895678663e-01,6.867243383306143034e-02,-1.490651183904573816e-03,3.445398507042713582e-02,6.628284684382391165e-04
3.836356173507486922e+00,3.111083924515737564e+00,-6.148921709015348069e-03,3.530065053648155260e+00,1.049748074500840289e-01,6.871119500049657769e-02,-3.074460854507674035e-04,3.440555585168815489e-02,1.363484700480454930e-04
3.890442842570123183e+00,2.185784045864510361e+00,-3.018842152717288174e-01,3.418030390168299792e+00,1.185693060230732510e-01,3.333636618779260014e-02,-1.509421076358644087e-02,3.781389145702419852e-02,1.069509094663747065e-02
3.883134328354453046e+00,2.229421020551064281e+00,-2.575713991640163347e-01,3.404546677410196676e+00,1.177497745564036746e-01,3.506410916623425855e-02,-1.287856995820081674e-02,4.047352926109517440e-02,9.929691366594611476e-03
3.894565107788142022e+00,2.191175199331877543e+00,-2.778415221047081385e-01,3.415669684090615110e+00,1.186565015504068565e-01,3.348700612759364370e-02,-1.389207610523540692e-02,3.908145362373414977e-02,1.057050702022066177e-02
3.874284836086760553e+00,2.217847536459103708e+00,-3.091851639327033996e-01,3.409273236870568713e+00,1.175625871475147188e-01,3.474072216613188768e-02,-1.545925819663516998e-02,3.776932420250104366e-02,1.018137040137489721e-02
3.879352909174619501e+00,2.221994776297821161e+00,-2.836807022279186352e-01,3.407075300410046026e+00,1.177007993903254751e-01,3.483289274648554423e-02,-1.418403511139593176e-02,3.908824853879427907e-02,1.007182837877438827e-02
3.906941695091676436e+00,2.151685464484037524e+00,-2.966498765076364119e-01,3.428036980357462404e+00,1.196142452598873973e-01,3.185143372950544755e-02,-1.483249382538182060e-02,3.773025346219095744e-02,1.122306551276307240e-02
3.929141286455930970e+00,2.087099394901851923e+00,-3.843998344993607152e-01,3.469425951072539593e+00,1.212540558058242679e-01,2.915196122812030444e-02,-1.921999172496803576e-02,3.289733806451106829e-02,1.198438697241737370e-02
3.960869523149836979e+00,2.049405599595148786e+00,-3.436084723747945269e-01,3.482143428683451614e+00,1.229150371231795269e-01,2.734184094544511723e-02,-1.718042361873972634e-02,3.293119635538108159e-02,1.275501839754158290e-02
3.950333696500084812e+00,2.054755957179575709e+00,-3.759960227439163027e-01,3.483433032067065227e+00,1.224530641540084730e-01,2.767417718798304005e-02,-1.879980113719581514e-02,3.224768193884726408e-02,1.251103166150214357e-02
3.915374617096594623e+00,2.118839026824460348e+00,-3.616493948327303976e-01,3.451950104622781179e+00,1.203410603058165385e-01,3.051428079220983025e-02,-1.808246974163651988e-02,3.430509546549564276e-02,1.162982336671907445e-02
3.938197408277110956e+00,2.083506956973060209e+00,-3.539146645266796898e-01,3.467117698829700334e+00,1.216385658482284082e-01,2.890404328302587089e-02,-1.769573322633398449e-02,3.357348810952105744e-02,1.220819602384537808e-02
3.941428250986682702e+00,2.057117682634881373e+00,-4.090526545624270649e-01,3.487202358704950544e+00,1.220895883790645842e-01,2.787405996147451770e-02,-2.045263272812135324e-02,3.147859398717387652e-02,1.232195308344192705e-02
3.858929210781030239e+00,2.649526609565177715e+00,-7.563726481262855739e-02,3.421133330886910517e+00,1.115907627847239070e-01,5.112063272393128910e-02,-3.781863240631427869e-03,3.960491527992956312e-02,2.775573996541983845e-03
3.831823827544002192e+00,2.696631200084663504e+00,-1.007520613496792894e-01,3.413521776936490504e+00,1.099855035318417773e-01,5.322587215887486511e-02,-5.037603067483964470e-03,3.851515272521753575e-02,3.089443084078487105e-03
3.850628874813574409e+00,2.678188862460512798e+00,-8.140331851108573158e-02,3.421579525504977681e+00,1.109212220247526304e-01,5.229922140709955536e-02,-4.070165925554286579e-03,3.903403602639066161e-02,2.750309334632449181e-03
3.849642612866849056e+00,2.635100373716591005e+00,-8.837375842128382397e-02,3.412145556985132000e+00,1.114228433110494576e-01,5.069573135353654114e-02,-4.418687921064191199e-03,3.973546742268040805e-02,3.124984915849105243e-03
3.841388273044065382e+00,2.665772137744419457e+00,-9.381473280027297079e-02,3.413025452349727207e+00,1.107299085173472086e-01,5.194910175236491789e-02,-4.690736640013648887e-03,3.913260356118886812e-02,3.090068869663930781e-03
3.869479918227820114e+00,2.661756035968851464e+00,-6.172949635299858351e-02,3.430690906558301112e+00,1.118335464839326221e-01,5.144735237098416181e-02,-3.086474817649929175e-03,3.952630628960027842e-02,2.408807092973129851e-03
3.897440609740290274e+00,2.785033027241962778e+00,-9.500640792484554842e-03,3.477387271496653387e+00,1.113411100247363450e-01,5.572073089981998545e-02,-4.750320396242277421e-04,3.777404837371208662e-02,4.034276404828419319e-04
3.881142164520718474e+00,2.849823760843332110e+00,-1.939969912613634384e-02,3.482142710229477078e+00,1.099200341589852969e-01,5.835411397511597320e-02,-9.699849563068172788e-04,3.688554478016693727e-02,6.366211502994362833e-04
3.889521173826249179e+00,2.823897650059949527e+00,-1.128904662847478313e-02,3.481313764191875659e+00,1.105583233927349696e-01,5.727714720441999530e-02,-5.644523314237391565e-04,3.723408634663026573e-02,3.852653758794711896e-04
3.898143250860188314e+00,2.766390948802780247e+00,-1.556043047647514416e-02,3.473525278520130488e+00,1.116004850472223087e-01,5.501286994435190814e-02,-7.780215238237572078e-04,3.804357184841715422e-02,6.604791837278299908e-04
3.889821708483661489e+00,2.807937502682594122e+00,-1.714963244981460369e-02,3.477604350474828188e+00,1.107690952846048793e-01,5.667488499455150541e-02,-8.574816224907301845e-04,3.746422353817353140e-02,6.365083025393620912e-04
3.897498076669306144e+00,2.800653470338397177e+00,-2.979190268146414411e-03,3.481183165422683246e+00,1.111480094958690046e-01,5.630577917932358400e-02,-1.489595134073207205e-04,3.755046110374177237e-02,1.299515243202326877e-04
4.107398616396118918e+00,1.856328625908271635e+00,-1.661795596975940148e-01,3.574191470793214087e+00,1.308233402910010668e-01,1.826984076660870260e-02,-8.308977984879700740e-03,2.159995900120360857e-02,1.803437075176888768e-02
4.142008396553911176e+00,1.804833572868687064e+00,-1.567397708682749524e-01,3.607176740470041221e+00,1.327648952099130808e-01,1.590615402565187519e-02,-7.836988543413747621e-03,1.690364651509843053e-02,1.816000640391353740e-02
4.118383669892052623e+00,1.834770711363593820e+00,-1.719039255437026792e-01,3.586060618406659906e+00,1.315047537289070478e-01,1.732410580248411325e-02,-8.595196277185133613e-03,2.033312909996894818e-02,1.785419278845134378e-02
4.118426181235031791e+00,1.851113127429543148e+00,-1.444509615332042474e-01,3.581477278059161939e+00,1.313020677034443806e-01,1.793641501316997622e-02,-7.222548076660212542e-03,1.965537009076346459e-02,1.854707864111511742e-02
4.129409252136087893e+00,1.828793054174412402e+00,-1.514556469822286866e-01,3.593533955242678157e+00,1.319929337779231493e-01,1.696212387983936365e-02,-7.572782349111434330e-03,1.840770393733995661e-02,1.832373388351941912e-02
4.094756960635304921e+00,1.863945691148040096e+00,-1.883483998220447653e-01,3.565858784681830596e+00,1.302540648844734417e-01,1.871350141011018930e-02,-9.417419991102238264e-03,2.376210791683290233e-02,1.748218054097101098e-02
4.202347135023189573e+00,1.434938063526223884e+00,-1.009722776228395347e+00,4.092344203962073657e+00,1.396512917692918077e-01,1.280838194443523204e-03,-5.048613881141976456e-02,2.127740448681100446e-02,1.493306133383352427e-02
4.269260411469111283e+00,1.246378295351679988e+00,-9.324018350855556303e-01,4.131228551921887870e+00,1.445175367381956733e-01,-6.626569067675891489e-03,-4.662009175427778152e-02,1.942693295082317806e-02,1.593109942642354643e-02
4.246305539671835660e+00,1.310484405725909074e+00,-9.928522500339687085e-01,4.140172664684840242e+00,1.428554026661199572e-01,-3.935654031176349932e-03,-4.964261250169843542e-02,2.027377242608555813e-02,1.554137618572901808e-02
4.174892499298032078e+00,1.513549771262773902e+00,-9.686187166334989662e-01,4.026949137754726848e+00,1.376390965828915292e-01,4.571960181128625900e-03,-4.843093583167494554e-02,2.157982692439513669e-02,1.470081007077671600e-02
4.222181382777990599e+00,1.379625785665782978e+00,-9.528783659585040589e-01,4.077877410007283210e+00,1.410864795333523491e-01,-1.041300322258020827e-03,-4.764391829792520572e-02,2.052957023904688691e-02,1.531197277749976951e-02
4.226681146705862702e+00,1.365120188303431403e+00,-1.054432840501804414e+00,4.158598889882123117e+00,1.414365406476769671e-01,-1.641507272444608923e-03,-5.272164202509022068e-02,2.105443952781532041e-02,1.515170662637559812e-02
4.573255141599974039e+00,6.730074562778720626e-01,-1.602519226379646167e+00,5.098428231265747179e+00,1.630844746065256423e-01,-3.192790965957947869e-02,-8.012596131898230833e-02,2.229038409662560671e-02,1.565812158801894657e-02
4.586386373375370695e+00,4.698192107391729877e-01,-1.455204073729601255e+00,5.045171386501793087e+00,1.661167488673367387e-01,-3.971160926447314665e-02,-7.276020368648006276e-02,2.130443574437904455e-02,1.662068088138841937e-02
4.593734212374269710e+00,5.439203962252525670e-01,-1.543576178289307599e+00,5.103675139834652263e+00,1.654660280112194570e-01,-3.702466279623140011e-02,-7.717880891446537994e-02,2.187666075629290593e-02,1.613161096307219600e-02
4.545206096606971613e+00,7.474250986122654705e-01,-1.582560320462571779e+00,5.033272606108971203e+00,1.611024148901081254e-01,-2.878663500962719279e-02,-7.912801602312859173e-02,2.218803040802130519e-02,1.563436413790110502e-02
4.567746771541996154e+00,6.098005039982457021e-01,-1.521980879208273407e+00,5.039844276385228028e+00,1.636679976328467845e-01,-3.422931574434073809e-02,-7.609904396041367036e-02,2.176984990353034166e-02,1.611372618832598164e-02
4.602185287965115279e+00,6.080623855792777199e-01,-1.629997653221009202e+00,5.169343340595494496e+00,1.649811684789508348e-01,-3.472497664034102094e-02,-8.149988266105046009e-02,2.242937585549082194e-02,1.564310540198127208e-02
3.997259067207192818e+00,2.046693979154807774e+00,-2.599697288824087682e-02,3.462354366107228909e+00,1.243135402808346335e-01,2.678528587821538132e-02,-1.299848644412043841e-03,9.785318239073305391e-02,1.492117355851485354e-02
3.994356173022409973e+00,2.054032440414216953e+00,-2.386439601225254226e-02,3.459928015648662925e+00,1.241129509831626621e-01,2.709676435275301665e-02,-1.193219800612627113e-03,9.812542132461830879e-02,1.337659532844315789e-02
3.996472765974398378e+00,2.047720288569522040e+00,-2.302241462632248492e-02,3.461630349780093319e+00,1.242712251169209026e-01,2.683360124667710789e-02,-1.151120731316124246e-03,9.978001477274722752e-02,1.428573704764575514e-02
3.996044168896510929e+00,2.051829205845503434e+00,-3.025004296766165002e-02,3.461490596757493599e+00,1.242037912605503669e-01,2.699304310799998524e-02,-1.512502148383082501e-03,9.398820733591914389e-02,1.475601123468505207e-02
3.995277856078786272e+00,2.052663888325742647e+00,-2.693841092948956462e-02,3.460764170043931109e+00,1.241646209988827021e-01,2.703392261123052642e-02,-1.346920546474478231e-03,9.618604386140740259e-02,1.408956875674866570e-02
3.998609347341501863e+00,2.041216509790373390e+00,-2.184335946415649765e-02,3.463357552080073898e+00,1.244326441529266525e-01,2.656300227537022884e-02,-1.092167973207824883e-03,1.017108156969597776e-01,1.516403102761581384e-02
3.931728780775381349e+00,2.419252446067116757e+00,-2.991570527180603678e-02,3.435420495584434519e+00,1.171991737032378467e-01,4.157535696782460599e-02,-1.495785263590301839e-03,4.696889094176119606e-02,2.400884652713256972e-03
3.939284373220893087e+00,2.386852431131551100e+00,-2.570137159717794662e-02,3.437225203484059133e+00,1.178875086066391020e-01,4.026591150217201376e-02,-1.285068579858897331e-03,4.853694642207861260e-02,2.376677220945955325e-03
3.932879235239039595e+00,2.405595632140289375e+00,-3.006855900984747865e-02,3.434563242836469410e+00,1.174130259197103676e-01,4.104884576477285663e-02,-1.503427950492373932e-03,4.759444902460146370e-02,2.499110306836904542e-03
3.936814629683827782e+00,2.416170260736290487e+00,-2.537323211528514505e-02,3.438939535643132039e+00,1.174284203539399107e-01,4.139620190656304044e-02,-1.268661605764257252e-03,4.719153287954309245e-02,2.161559880689718164e-03
3.937781549770258849e+00,2.402020279504112121e+00,-2.574506108174362540e-02,3.437903757024778795e+00,1.176415546225832998e-01,4.085349110927596894e-02,-1.287253054087181270e-03,4.783642854927910859e-02,2.278336386233423445e-03
3.926290562879903412e+00,2.423845665843657127e+00,-3.465472165093130830e-02,3.431860411133831779e+00,1.169378252849506694e-01,4.181558043313834960e-02,-1.732736082546565415e-03,4.667506336122412974e-02,2.644243641098711125e-03
4.045761137170633681e+00,1.830268635688843126e+00,-5.277115777303659216e-01,3.626110211891841573e+00,1.288376846977882240e-01,1.806305962369869622e-02,-2.638557888651829608e-02,2.480166402993010111e-02,1.391765790378092678e-02
4.011944409827417068e+00,1.900932910677419763e+00,-5.892594213889257304e-01,3.622773345253548438e+00,1.266862539850603930e-01,2.113567902756052774e-02,-2.946297106944628652e-02,2.583035442533305331e-02,1.324258165397273861e-02
4.013521756778437144e+00,1.897285785056511243e+00,-5.475933898423374080e-01,3.604556564538511587e+00,1.267909935659849996e-01,2.097919497988870452e-02,-2.737966949211687040e-02,2.602552749055256007e-02,1.338862546823719329e-02
4.081154451493362423e+00,1.757063529701538673e+00,-5.465780476179272762e-01,3.669943997524583779e+00,1.310799978097318408e-01,1.487545172014068107e-02,-2.732890238089636520e-02,2.316964017627847622e-02,1.439490228284812622e-02
4.045760895661011602e+00,1.830620202532949437e+00,-5.665072120869407701e-01,3.643609636693573517e+00,1.288332810556260810e-01,1.807624639922295051e-02,-2.832536060434703851e-02,2.455293797525098104e-02,1.383353500063002478e-02
4.011944928289312706e+00,1.900178182899350254e+00,-5.059747106527834326e-01,3.584829177816492685e+00,1.266957075246073483e-01,2.110737025510922571e-02,-2.529873553263917163e-02,2.636097219259719848e-02,1.349760463624206062e-02
4.117736506685589326e+00,1.631370269189079236e+00,-1.173648663730623154e+00,4.126975107503551676e+00,1.340229906358461065e-01,9.704678761020602007e-03,-5.868243318653115770e-02,2.327845288446665772e-02,1.371420370829849397e-02
4.200552029325562486e+00,1.394548215942707614e+00,-1.108532521780413838e+00,4.173495273116304638e+00,1.400888484004247370e-01,-2.113422687179955517e-04,-5.542662608902068633e-02,2.162856580467521772e-02,1.483527579579656600e-02
4.170827725806921293e+00,1.485139923964452491e+00,-1.168608325419759897e+00,4.183792298293532497e+00,1.378417906682039007e-01,3.557400576080449461e-03,-5.843041627098799484e-02,2.238085903985182271e-02,1.437254848321279851e-02
4.086578204680562543e+00,1.708468898124170909e+00,-1.119352891783241599e+00,4.049203418625629602e+00,1.318908214489689645e-01,1.298535612114937177e-02,-5.596764458916207718e-02,2.355721968743488062e-02,1.349900366102493345e-02
4.143598555585010779e+00,1.551823194346391155e+00,-1.116609671452455155e+00,4.109486992908491843e+00,1.359871559051080148e-01,6.398387843177033574e-03,-5.583048357262276190e-02,2.261848755672593581e-02,1.415788350998800973e-02
4.145032554071374165e+00,1.565316273433065009e+00,-1.230981247039184545e+00,4.205849199754377210e+00,1.358722673597632102e-01,6.886453327847763539e-03,-6.154906235195922726e-02,2.307058000052027852e-02,1.390962471879342646e-02
4.003083351964776604e+00,2.006601281951534865e+00,-5.857894283530784563e-03,3.466790415711921369e+00,1.250331096742849368e-01,2.520900617362284435e-02,-2.928947141765392281e-04,1.113755436367088597e-01,2.208853549235998900e-02
4.011100131139089697e+00,2.008071743085590999e+00,-1.286498412876618813e-02,3.473786993876482931e+00,1.253153581291459595e-01,2.516393872647104679e-02,-6.432492064383094066e-04,9.910574060500360050e-02,2.302836131136839701e-02
4.006985055933011353e+00,2.008711151297389641e+00,-1.041035369738069205e-02,3.470201620839147072e+00,1.251530502062705441e-01,2.523935497448948073e-02,-5.205176848690346025e-04,1.054244585329106587e-01,2.199739408623190701e-02
4.002724129772889938e+00,2.003542371132403410e+00,-3.091970445439767845e-03,3.466465603302395060e+00,1.250578752273283079e-01,2.509878729530400088e-02,-1.545985222719883923e-04,1.118958537259704261e-01,2.320315161587602898e-02
4.006824549890231069e+00,2.005893296073056220e+00,-7.985736158138030671e-03,3.470040302592188652e+00,1.251822544199704401e-01,2.513569172911173100e-02,-3.992868079069015336e-04,1.056383491899944016e-01,2.305666294249952841e-02
4.003068696876033172e+00,2.009591615103979656e+00,-8.297029564859892403e-03,3.466798333560306311e+00,1.249951809440514872e-01,2.532132685544882106e-02,-4.148514782429946202e-04,1.114384675377926848e-01,2.092677145573901970e-02
4.000042307878842962e+00,2.042497494824601745e+00,6.750952461453268993e-05,3.464398663812108925e+00,1.244703678601490893e-01,2.659312720743703395e-02,3.375476230726634497e-06,1.225544005000913372e-01,4.526589738281064671e-04
4.000144680693449750e+00,2.047567377583623838e+00,2.050209868076011133e-05,3.464552478991077322e+00,1.244108333062090566e-01,2.678196815071778175e-02,1.025104934038005566e-06,1.194962893129532799e-01,9.361623983902646654e-05
4.000068245425765667e+00,2.043558442817893450e+00,1.528267400388930164e-05,3.464434130300207304e+00,1.244580786682425444e-01,2.663258853784893770e-02,7.641337001944650820e-07,1.219011883495898785e-01,1.098947105553385551e-04
4.000088999142462853e+00,2.045289782483227459e+00,1.326203361589478602e-04,3.464474157673233190e+00,1.244372151868019943e-01,2.669725435384025236e-02,6.631016807947393010e-06,1.208996684736871052e-01,8.323679093744858508e-04
4.000113968801501940e+00,2.046269986258434148e+00,7.492122730611699977e-05,3.464508548254852549e+00,1.244258990018258793e-01,2.673369987467250769e-02,3.746061365305849988e-06,1.202918333141618085e-01,4.550518152055521960e-04
3.999990842270282787e+00,2.039468763834106468e+00,4.590991040443782867e-06,3.464318576362695801e+00,1.245062970372092792e-01,2.648019311540045218e-02,2.295495520221891433e-07,1.243538732213395615e-01,9.256138106901870349e-05
4.359937263020596809e+00,1.296388577071865278e+00,-7.495300923567177476e-02,3.879994494388945281e+00,1.472927901498740644e-01,-5.884644147562512195e-03,-3.747650461783588738e-03,2.692273571619119461e-03,1.816172833206166140e-02
4.323520114588698782e+00,1.405672615643376755e+00,-1.167559143750905581e-01,3.825203744375822001e+00,1.445610966015339893e-01,-1.331278345732100910e-03,-5.837795718754527907e-03,4.838640871949418006e-03,1.796868613345008886e-02
4.338543481497371346e+00,1.355783069405865904e+00,-7.210133543609525963e-02,3.846372223504975540e+00,1.457480921885780933e-01,-3.389928415997167654e-03,-3.605066771804762982e-03,2.930215403746801086e-03,1.808238179046389033e-02
4.369447315812871935e+00,1.278167209548146221e+00,-1.228777585323088950e-01,3.896946729034668877e+00,1.478771842236308587e-01,-6.686821089605415880e-03,-6.143887926615444750e-03,4.368411492028653927e-03,1.813213275570827593e-02
4.346612276986272505e+00,1.341181460638799283e+00,-1.176580326043333985e-01,3.860536288165025365e+00,1.462331921290002390e-01,-4.038348688373438744e-03,-5.882901630216669925e-03,4.520832256262432951e-03,1.803373146279711389e-02
4.352125591102671720e+00,1.309513281925014372e+00,-2.507870436870424102e-02,3.867627535628597624e+00,1.468357936422874932e-01,-5.294821816595352004e-03,-1.253935218435212051e-03,9.304806143590224447e-04,1.816568160721544062e-02
4.482922831485942616e+00,1.604537008323392300e-01,-4.210109010570617372e-02,4.405491851050832963e+00,1.661039349203186077e-01,-5.001952161236156158e-02,-2.105054505285308686e-03,8.832278725075094847e-04,2.277925421271528167e-02
4.500552076514518163e+00,2.173903868474962309e-01,-7.848945495914257109e-02,4.397991882710948985e+00,1.660533230337007393e-01,-4.810476144965036838e-02,-3.924472747957128554e-03,1.617892670532660544e-03,2.241625918844986423e-02
4.494096652745176890e+00,1.950443165934314660e-01,-4.710136576502682582e-02,4.400574350614029129e+00,1.660905705205262539e-01,-4.886204628706103392e-02,-2.355068288251341291e-03,9.731235084798619487e-04,2.256501048718448713e-02
4.476564623110860452e+00,1.431328195817502813e-01,-6.775508964215117003e-02,4.408304296314011772e+00,1.660820131218853912e-01,-5.058957705457012288e-02,-3.387754482107558501e-03,1.425047831862864432e-03,2.287862872993069382e-02
4.488556082903093269e+00,1.801444237365341650e-01,-7.179214080073617610e-02,4.403005985488583462e+00,1.660690478121593094e-01,-4.935153514616863468e-02,-3.589607040036808805e-03,1.494148602180800280e-03,2.264617535970609927e-02
4.488458867508820838e+00,1.751192347330066124e-01,-1.475005207016905073e-02,4.403585693703659487e+00,1.661282170974182071e-01,-4.953876454137251528e-02,-7.375026035084525367e-04,3.068810747244834418e-04,2.268876441029081190e-02
4.189739151803578920e+00,1.718103433161924043e+00,-4.742642251056791713e-02,3.648854086297280475e+00,1.356389252781101395e-01,1.205713934602742343e-02,-2.371321125528395857e-03,4.341272408333781904e-03,1.886993062997203985e-02
4.161162655575848746e+00,1.795674899239548816e+00,-7.568766628772732874e-02,3.617293674300128714e+00,1.335976633435999594e-01,1.532327552678497407e-02,-3.784383314386366437e-03,8.930495568870513295e-03,1.933082801763986308e-02
4.173904403552859854e+00,1.757549667669689120e+00,-4.707580350421458615e-02,3.630600900787789964e+00,1.345520442873611444e-01,1.373430749320259103e-02,-2.353790175210729307e-03,5.319810213638224636e-03,1.919374290718436210e-02
4.195155975945851878e+00,1.710993509565299275e+00,-7.644035929061293588e-02,3.656019309497253289e+00,1.359309302284032184e-01,1.172280690937556324e-02,-3.822017964530646794e-03,6.882369020698587102e-03,1.863254077553297069e-02
4.178330121426348853e+00,1.752610976360937212e+00,-7.472027007369055895e-02,3.636461186467947915e+00,1.347797423489763835e-01,1.349378509570578477e-02,-3.736013503684527948e-03,7.765538794960664785e-03,1.896027546895025576e-02
4.185655045261087892e+00,1.721595668387705391e+00,-1.709447051013363028e-02,3.643963620950453564e+00,1.354421183424444619e-01,1.223914949877535907e-02,-8.547235255066815141e-04,1.599569980064383069e-03,1.905078071363370748e-02
3.944544969178871430e+00,2.015008431586664539e+00,-5.623891092776600598e-01,3.552498719531629323e+00,1.227328309493743719e-01,2.625600406976402734e-02,-2.811945546388300299e-02,2.822106243468827311e-02,1.228598325565038313e-02
3.898970101749787975e+00,2.113900793160421454e+00,-5.976235319346656638e-01,3.535529675286512852e+00,1.197876189011117809e-01,3.053415347164345484e-02,-2.988117659673328319e-02,2.912734666532242056e-02,1.148499609896765430e-02
3.909319517853293569e+00,2.089255079994961406e+00,-5.614656647575494430e-01,3.525043446265581082e+00,1.204837934195615023e-01,2.948057152664487757e-02,-2.807328323787747215e-02,2.930899752898526167e-02,1.170317500821286931e-02
3.974590505252822314e+00,1.954511451076792028e+00,-5.996059408065413932e-01,3.595508850459132599e+00,1.246157508085209420e-01,2.361179809971942350e-02,-2.998029704032707105e-02,2.676810608420743948e-02,1.277406008126553277e-02
3.936321021062997971e+00,2.035042117101749426e+00,-5.969037541780153333e-01,3.562909318267821757e+00,1.221740118260905561e-01,2.711006662802811773e-02,-2.984518770890076667e-02,2.799926751194806510e-02,1.213896812820236017e-02
