# Sxx,Syy,Sxy,Smises,Exx,Eyy,Exy,Ux,Uy
4.103175642652510113e+00,1.985573531422986093e+00,-3.045285163048749855e-02,3.554458859071427224e+00,1.290494174566818031e-01,2.316931189520560208e-02,-1.522642581524374927e-03,2.183550572990133887e-02,2.519796843610563192e-02
4.120926463174266807e+00,1.991955146227216700e+00,-1.686837017698936125e-02,3.569604063431187413e+00,1.296353030411948049e-01,2.318673719384228837e-02,-8.434185088494680627e-04,1.515684235148996931e-02,2.672008980134685241e-02
4.114493342782757246e+00,1.985738323130890270e+00,-2.192939018453701761e-02,3.564175604425974697e+00,1.294717713152172822e-01,2.303402033262391679e-02,-1.096469509226850880e-03,1.547122086933962193e-02,2.577726611590000841e-02
4.096630137126784810e+00,1.991601378852292603e+00,-3.516615117141824731e-02,3.548761794975374695e+00,1.287286129066007867e-01,2.347717499287615972e-02,-1.758307558570912366e-03,2.879863101434380901e-02,2.543605627607723255e-02
3.990435767344197693e+00,2.068537357608200900e+00,-3.264895910799481271e-02,3.457058983995743517e+00,1.237846243053049022e-01,2.768970381850506535e-02,-1.632447955399740636e-03,8.887920522719253147e-02,1.141445672952033641e-02
3.992693715573744306e+00,2.066268857623697386e+00,-2.424970602705564526e-02,3.458736121847824752e+00,1.238976536137191831e-01,2.757641071621685924e-02,-1.212485301352782263e-03,9.476389968443316159e-02,1.058901857923673188e-02
3.992529105573474624e+00,2.064648041426445424e+00,-2.812676809568676051e-02,3.458650913420948214e+00,1.239117409411747417e-01,2.751768773382326505e-02,-1.406338404784338025e-03,9.262847906712666501e-02,1.132604769332035827e-02
3.988199831872974777e+00,2.074618265450934196e+00,-3.395774087685585196e-02,3.455321405212346875e+00,1.236247653770998767e-01,2.794568705599783862e-02,-1.697887043842792598e-03,8.672079851761202440e-02,1.076951416956463403e-02
3.990495073764894762e+00,2.070263969485596434e+00,-2.916361169594601510e-02,3.457053255911510803e+00,1.237652656476135871e-01,2.775371043364868728e-02,-1.458180584797300755e-03,9.074069442233229088e-02,1.070583108386853610e-02
3.992566399235858654e+00,2.062562245445615616e+00,-3.173189199571324615e-02,3.458735822530409010e+00,1.239392119032745043e-01,2.743900421376235799e-02,-1.586594599785662307e-03,9.076751155441865893e-02,1.209282740693969418e-02
3.915562285820299859e+00,2.234047317429264101e+00,-9.592162884878019380e-02,3.406265827329122864e+00,1.189079942503954435e-01,3.483224583084365555e-02,-4.796081442439009690e-03,5.232126127049420428e-02,6.291009999931981150e-03
3.913991479262837636e+00,2.249963834335061641e+00,-8.313516756487615567e-02,3.405299054059566011e+00,1.186501325431681408e-01,3.544875029677935219e-02,-4.156758378243807783e-03,5.241268300628135202e-02,5.470932381400233843e-03
3.917879960236043235e+00,2.235645544102482951e+00,-8.677235895280688283e-02,3.407563914747461453e+00,1.189749292075705789e-01,3.486320840089257578e-02,-4.338617947640344141e-03,5.300584649016485544e-02,5.942908454453424763e-03
3.909016000797325141e+00,2.246532833698586806e+00,-1.027764057962120281e-01,3.402539058246965453e+00,1.185064396086673577e-01,3.538228125373042710e-02,-5.138820289810601405e-03,5.094868903394170895e-02,6.231354016533923248e-03
3.911747062307618261e+00,2.247623311544130864e+00,-9.288075766246906007e-02,3.404015606514440240e+00,1.185952234422340545e-01,3.538903590405968747e-02,-4.644037883123453003e-03,5.172725960030759990e-02,5.861527027506132845e-03
3.922181828303787920e+00,2.220819505042224140e+00,-8.966317210296170792e-02,3.410162769565098451e+00,1.193215747483642453e-01,3.425345858528605625e-02,-4.483158605148085396e-03,5.369432036889279503e-02,6.392533663398897170e-03
3.993468765251672270e+00,2.061853381930873308e+00,-2.652846332966918297e-02,3.459363575348929576e+00,1.239819114228017938e-01,2.740114225676185122e-02,-1.326423166483459148e-03,9.435388434137781388e-02,1.146971344786928103e-02
3.995467018950982663e+00,2.054028076998747565e+00,-2.160842991352274201e-02,3.460836224918249826e+00,1.241546622481775053e-01,2.708271515056576151e-02,-1.080421495676137100e-03,9.975353403737745317e-02,1.185589561747264764e-02
3.994608196691229907e+00,2.057570586211110886e+00,-2.575970237201664903e-02,3.460244748592661956e+00,1.240781750482822521e-01,2.722629452427627328e-02,-1.287985118600832452e-03,9.599572397558514547e-02,1.199813617260661255e-02
3.993020939142760461e+00,2.063222188877011476e+00,-2.325877111930198249e-02,3.458935606529709883e+00,1.239480078568908766e-01,2.745807034360342458e-02,-1.162938555965099124e-03,9.622549921662912342e-02,1.071476773519300721e-02
3.994234395265158888e+00,2.058675820244745047e+00,-2.260664570262332917e-02,3.459877736069166154e+00,1.240503420693841452e-01,2.727241331836344207e-02,-1.130332285131166459e-03,9.785704078999593603e-02,1.130788081066666333e-02
3.993823399114325490e+00,2.060849522510975973e+00,-3.002761037147305689e-02,3.459734386458412025e+00,1.240077584354000173e-01,2.735906460523251926e-02,-1.501380518573652845e-03,9.222918707883265288e-02,1.221047821794771920e-02
4.236192081528498576e+00,1.644373371599929801e+00,-1.550806037955221317e-01,3.708848293204304536e+00,1.383025359123195575e-01,8.711600415891140869e-03,-7.754030189776106585e-03,9.991356475817751367e-03,1.632960510731736037e-02
4.194635173836213760e+00,1.728708217974271433e+00,-1.636725466304747578e-01,3.662302848703621549e+00,1.356899662941796203e-01,1.239361850108250396e-02,-8.183627331523737891e-03,1.307781551707101579e-02,1.638837362078132687e-02
4.216107777060702944e+00,1.683563573564381688e+00,-1.406109308277023184e-01,3.683908239892575320e+00,1.370594969702215726e-01,1.043228679540553205e-02,-7.030546541385115922e-03,1.048431528044011657e-02,1.648665400708682408e-02
4.237751249025572875e+00,1.644576467367974804e+00,-1.947353852090305537e-01,3.715861547163613388e+00,1.383584659963593144e-01,8.699726913479394197e-03,-9.736769260451527686e-03,1.206763299860153134e-02,1.602759018875799663e-02
4.216657561329752113e+00,1.685584904926413330e+00,-1.777415184996944397e-01,3.688988922294242467e+00,1.370548472382855376e-01,1.050121441811860401e-02,-8.887075924984721986e-03,1.246098626484040857e-02,1.619596610883884333e-02
4.236570997057160781e+00,1.640237164748474363e+00,-1.150251212834146886e-01,3.705350577858747663e+00,1.383684478302876220e-01,8.551756214853267757e-03,-5.751256064170734428e-03,7.786827935627722505e-03,1.658884690691245223e-02
3.970555170419469704e+00,2.133000622488428810e+00,-3.381606044911472653e-02,3.442271625625195508e+00,1.222333111096247649e-01,3.035558371307270353e-02,-1.690803022455736326e-03,7.315067091039091640e-02,6.209855879798395831e-03
3.974954590193926052e+00,2.120285222271403924e+00,-3.097456339320070473e-02,3.445390284398908598e+00,1.225572318538796779e-01,2.982376345775356041e-02,-1.548728169660035237e-03,7.659989970337054144e-02,6.572745936001416628e-03
3.971896885961210266e+00,2.127245668843788184e+00,-3.465951164916360183e-02,3.443187826101151483e+00,1.223555623629980216e-01,3.012300150712693414e-02,-1.732975582458180092e-03,7.425730050158671491e-02,6.620504269560390648e-03
3.972074256036774109e+00,2.132639696106981120e+00,-2.916388055784788907e-02,3.443410276217505395e+00,1.222947884000417790e-01,3.032306040355210730e-02,-1.458194027892394454e-03,7.422023225446004735e-02,5.689287831964212269e-03
3.973407699597967468e+00,2.126633182053749405e+00,-3.026363064840220662e-02,3.444314799849694353e+00,1.224198739592519125e-01,3.008114808204101487e-02,-1.513181532420110331e-03,7.533002591535474524e-02,6.146347885558905641e-03
3.968830909747951274e+00,2.133954555007587572e+00,-3.860075879560664891e-02,3.441009458114816510e+00,1.221567271779533392e-01,3.041290944093513748e-02,-1.930037939780332445e-03,7.192020573420565555e-02,6.718106681769232813e-03
3.939793743726262676e+00,2.167855688287400273e+00,-1.001973970127489899e-01,3.422102760793856557e+00,1.206440692861423525e-01,3.204716651419922679e-02,-5.009869850637449495e-03,5.569059123966491054e-02,8.407504079299231783e-03
3.947804795163149194e+00,2.151487649295909854e+00,-8.391723014439578243e-02,3.426592308942900011e+00,1.211490842024192105e-01,3.133322690905726571e-02,-4.195861507219789122e-03,5.957516886843514103e-02,8.512746584782942411e-03
3.944767553733362409e+00,2.155602688872820138e+00,-9.660393221760793514e-02,3.425267787869591629e+00,1.209837496540908386e-01,3.152550641106371954e-02,-4.830196610880396757e-03,5.712087000563581540e-02,8.742757098805387789e-03
3.937127245109701246e+00,2.177791833486172113e+00,-9.163151761429579045e-02,3.419750525615757208e+00,1.204198737730366453e-01,3.245310319186019143e-02,-4.581575880714789349e-03,5.649496060899453914e-02,7.771624916904341929e-03
3.942457374999036368e+00,2.164504002393327298e+00,-8.826995054385833317e-02,3.423150261837415442e+00,1.207858515325472837e-01,3.188818290226180796e-02,-4.413497527192916658e-03,5.795690144000713306e-02,8.163847972234659217e-03
3.942086632185824335e+00,2.158682896771465298e+00,-1.095225320155313042e-01,3.424358250685540117e+00,1.208447124973250908e-01,3.167452572660714449e-02,-5.476126600776565212e-03,5.469766620190343043e-02,9.036311759546937494e-03
3.747246433186555148e+00,2.689513042287299260e+00,-1.740792428520962498e-01,3.359758745701678428e+00,1.069028282159045773e-01,5.401615867094178292e-02,-8.703962142604812491e-03,3.701792062277618756e-02,3.313185385065143575e-03
3.770789880191169452e+00,2.620118920919055405e+00,-1.613359552681059572e-01,3.358876216801983450e+00,1.086531339956806619e-01,5.111958603207494845e-02,-8.066797763405297861e-03,3.807696896586858226e-02,3.502622604055150458e-03
3.753073734324198885e+00,2.660034942521101620e+00,-1.820765872851004552e-01,3.358198434646033181e+00,1.074898282556436824e-01,5.283788866548883023e-02,-9.103829364255022760e-03,3.730476730884749875e-02,3.583066678786884542e-03
3.758280094034305296e+00,2.683401170398825197e+00,-1.441676184486123113e-01,3.361947472837947704e+00,1.073929888963011253e-01,5.364904271452712592e-02,-7.208380922430614873e-03,3.745288178833177523e-02,2.923811069694537586e-03
3.763864586985768312e+00,2.652833343505655250e+00,-1.539329175516013226e-01,3.360116356631537737e+00,1.079845052181456211e-01,5.243294304413997908e-02,-7.696645877580066131e-03,3.773656239598146417e-02,3.228577701249425985e-03
3.735114780271034718e+00,2.698861236996171975e+00,-2.045851739721138429e-01,3.358562666138936059e+00,1.063310387977116633e-01,5.451836163396850399e-02,-1.022925869860569215e-02,3.653390787486985453e-02,3.707414551449784296e-03
3.937819327949113379e+00,2.271391165062486728e+00,-2.274393689631046267e-02,3.423866631919859405e+00,1.192758352348106676e-01,3.595442709047933644e-02,-1.137196844815523133e-03,5.473027656912034938e-02,1.945252252824070235e-03
3.944555038577751027e+00,2.248507804152878098e+00,-2.110457188785441751e-02,3.427429826913543032e+00,1.198144663947546817e-01,3.501210467351104083e-02,-1.055228594392720876e-03,5.690645248851408655e-02,2.055648571314312029e-03
3.939771473670183433e+00,2.261854237920958077e+00,-2.404515449943002425e-02,3.424664883247706904e+00,1.194682522886199028e-01,3.557239050115862389e-02,-1.202257724971501213e-03,5.557822886566366610e-02,2.146893474487156575e-03
3.940364260558782750e+00,2.268981247401507417e+00,-1.831117687117352066e-02,3.425659015343602842e+00,1.194013941784355104e-01,3.583224352057174517e-02,-9.155588435586759465e-04,5.508341209578172110e-02,1.620741696803186093e-03
3.942288760570104689e+00,2.259111939029854632e+00,-1.987980909507122695e-02,3.426418164659188026e+00,1.195969292835057374e-01,3.543808820649324565e-02,-9.939904547535613477e-04,5.595485824622181692e-02,1.849690737508437972e-03
3.934960263052952101e+00,2.274868290458939235e+00,-2.725315173178560757e-02,3.421936569684504548e+00,1.191251562337489744e-01,3.612055760404830895e-02,-1.362657586589280378e-03,5.427703550891520290e-02,2.267654894884390572e-03
4.024205024440687950e+00,2.021615591698039616e+00,-5.123119998217628979e-02,3.486206242505777375e+00,1.256374935203002918e-01,2.550802188316789176e-02,-2.561559999108814489e-03,6.950469475519778506e-02,2.015119831805864403e-02
4.017316356434158742e+00,2.023152714283385833e+00,-3.896132730098422758e-02,3.479782619274659705e+00,1.253599544377386188e-01,2.565177233019999559e-02,-1.948066365049211379e-03,7.999120704064276166e-02,1.996860165099010806e-02
4.023011569336155446e+00,2.019838380689814361e+00,-4.427270844183248122e-02,3.484883960127540092e+00,1.256149540914831275e-01,2.545629465916610101e-02,-2.213635422091624061e-03,7.385828557083060075e-02,2.049599163981278421e-02
4.019878411799566287e+00,2.026967950383843586e+00,-5.389950178140933551e-02,3.482609981214478179e+00,1.254083410626856965e-01,2.576281799189955590e-02,-2.694975089070466776e-03,7.066467557363484420e-02,1.920573845302027752e-02
4.018831077274642283e+00,2.024858238745226746e+00,-4.649204698081693676e-02,3.481375508191463464e+00,1.253954374134837457e-01,2.569679548701298000e-02,-2.324602349040846838e-03,7.515405762971454073e-02,1.961596137270938886e-02
4.028852902817749104e+00,2.016191546465840645e+00,-4.913512632242600375e-02,3.490127172737975236e+00,1.258795895248425722e-01,2.524652170724717148e-02,-2.456756316121300188e-03,6.786075919456285854e-02,2.109763781480667594e-02
3.717787686952388704e+00,2.751726862376570715e+00,-1.956852182012658314e-01,3.358346003235414656e+00,1.050204524810074425e-01,5.671741125221654856e-02,-9.784260910063291572e-03,3.605244042201351945e-02,3.337632010527483498e-03
3.756912608060397396e+00,2.707800613113302113e+00,-1.440241250627850578e-01,3.366873191443541025e+00,1.070367151383486287e-01,5.458111539099386178e-02,-7.201206253139252542e-03,3.719236695071061194e-02,2.865139517907172497e-03
3.738894160567629577e+00,2.711652675131310808e+00,-1.773909231733050706e-01,3.359793154468038612e+00,1.063128725821447240e-01,5.495079831032878559e-02,-8.869546158665253532e-03,3.671306891773973291e-02,3.250846278488373799e-03
3.711602186440618567e+00,2.793830063283695875e+00,-1.832974890583713434e-01,3.363433565563110239e+00,1.042622062004769923e-01,5.837360004263085489e-02,-9.164874452918567171e-03,3.577386660741525143e-02,3.025396292811894598e-03
3.733981471598698310e+00,2.749923381997812832e+00,-1.647277304380037610e-01,3.364214463426874691e+00,1.056502629099785318e-01,5.644735842993425790e-02,-8.236386521900188051e-03,3.647394688906691745e-02,2.956471134385215208e-03
3.722148524617705512e+00,2.711672243108700364e+00,-2.104822576914144872e-01,3.353687149516890287e+00,1.056846666343052021e-01,5.516085255885494476e-02,-1.052411288457072436e-02,3.627792866640723590e-02,3.660501023583799009e-03
3.985824420377064303e+00,2.110636534310810219e+00,-1.245612470428593757e-02,3.453899493930535858e+00,1.230854590852547836e-01,2.932606478194207944e-02,-6.228062352142968786e-04,8.422391063739609329e-02,3.931860466169693688e-03
3.986719070156957478e+00,2.103983882204876643e+00,-1.384945155360750579e-02,3.454455076617296783e+00,1.232021666033249474e-01,2.906540720572090009e-02,-6.924725776803752897e-04,8.628425185698190836e-02,4.655271147446648529e-03
3.985520019545739423e+00,2.109075002658829412e+00,-1.376636093637279012e-02,3.453603203221275564e+00,1.230935631997298607e-01,2.927131235538435461e-02,-6.883180468186395062e-04,8.448654386380649584e-02,4.346717618420850929e-03
3.987372544074972325e+00,2.107336107631722744e+00,-1.103669575275322001e-02,3.455088503211198425e+00,1.231847690574149334e-01,2.918294723525245715e-02,-5.518347876376610006e-04,8.571998248356871297e-02,3.769731816616011914e-03
3.986981747345974103e+00,2.105855672556045555e+00,-1.247423495447458341e-02,3.454722891621496927e+00,1.231886196185234539e-01,2.913231587902702369e-02,-6.237117477237291707e-04,8.592502093869996971e-02,4.209701265963466249e-03
3.984234573036884886e+00,2.114247219689097790e+00,-1.381057328876139634e-02,3.452691959343718864e+00,1.229807062427694664e-01,2.948133857538010050e-02,-6.905286644380698169e-04,8.263318096804130042e-02,4.062601639081241806e-03
4.290002714094147684e+00,1.409708776643436856e+00,-1.369904891866345897e+00,4.469190741317273563e+00,1.432537420704875775e-01,-7.609548020479639518e-04,-6.849524459331729487e-02,2.206496633496332280e-02,1.343388628598393177e-02
4.183881286545688027e+00,1.651492747218734625e+00,-1.329589512082089975e+00,4.315792641680664232e+00,1.362518889052291016e-01,9.632461938881453634e-03,-6.647947560410449874e-02,2.305944253977887382e-02,1.258887005815017592e-02
4.253092339629599650e+00,1.486251705125940958e+00,-1.317534019264662515e+00,4.379984076949625660e+00,1.409128164220357360e-01,2.570784696852790319e-03,-6.587670096323312852e-02,2.224509806106769738e-02,1.320780492548842902e-02
4.263118806731291954e+00,1.487173855073013362e+00,-1.442016929444090101e+00,4.503788147713878587e+00,1.412772820640108007e-01,2.480034481096848875e-03,-7.210084647220450782e-02,2.269923372768314213e-02,1.303914779164592336e-02
4.225740829483559224e+00,1.563673777392187159e+00,-1.383840566766001423e+00,4.409005019007253168e+00,1.389193588882311481e-01,5.816006283662522591e-03,-6.919202833830007116e-02,2.284712083606219718e-02,1.282430874952730435e-02
4.321835789930279503e+00,1.320967656869829199e+00,-1.299673036370831980e+00,4.447658356171954708e+00,1.455567464115126164e-01,-4.486660241509898839e-03,-6.498365181854159900e-02,2.138119020468816356e-02,1.383469210587451835e-02
3.941472214372065963e+00,2.174328714324323730e+00,-7.865988387313280206e-02,3.422194397484521478e+00,1.206260991098984381e-01,3.226892410751130980e-02,-3.932994193656639756e-03,5.870753375599094270e-02,7.372849244553962914e-03
3.949225763028645364e+00,2.154392580528366352e+00,-8.020380462790632770e-02,3.427667834918494805e+00,1.211660588569696273e-01,3.142439973195566838e-02,-4.010190231395316385e-03,6.019716174890801796e-02,8.307990793885861036e-03
3.943329713500976830e+00,2.166252838458206043e+00,-8.319017389404381735e-02,3.423596532852172913e+00,1.207967037755590667e-01,3.194286002342050512e-02,-4.159508694702190867e-03,5.868894787999168194e-02,7.916547673851647565e-03
3.945238168026969472e+00,2.171729505071663624e+00,-7.047838319326177325e-02,3.424649576103980575e+00,1.207998124876155654e-01,3.212437933985026056e-02,-3.523919159663088663e-03,6.023432274455664537e-02,7.152950317448889157e-03
3.947006662859686266e+00,2.163398214758462057e+00,-7.560151101543621799e-02,3.425982053311416475e+00,1.209702721727574648e-01,3.178984976769624188e-02,-3.780075550771810899e-03,6.014632047146475230e-02,7.729419518160342284e-03
3.937344659677157299e+00,2.177857681940980505e+00,-8.676938096147175650e-02,3.419555163287717914e+00,1.204272037136311368e-01,3.245285482682230827e-02,-4.338469048073587825e-03,5.711320285006752512e-02,7.557471640385319059e-03
2.503292847554454248e+00,5.427328889187582384e+00,-1.041265763065197802e+00,5.038738287547163353e+00,2.603187066844725450e-02,1.722336727501036502e-01,-5.206328815325989012e-02,2.959290526151250877e-02,2.445168030388226391e-03
2.774205543963159659e+00,5.244577878140946225e+00,-5.613319635256323048e-01,4.647317206150532343e+00,3.847548442185666495e-02,1.619941011307459711e-01,-2.806659817628161593e-02,2.978203948448267940e-02,1.625558393067482680e-03
2.765620691698885025e+00,5.133108866385696523e+00,-8.184731854870741508e-01,4.670217063155122084e+00,3.954691510888697081e-02,1.579213238432275734e-01,-4.092365927435370754e-02,2.969319290680047171e-02,2.236176370446009681e-03
2.211052009295015441e+00,5.876196097516238837e+00,-1.039612978528751341e+00,5.446856140125610146e+00,9.461999129610099146e-03,1.927192035406712356e-01,-5.198064892643756985e-02,2.962652163592714022e-02,1.981987695279601412e-03
2.499243186629032554e+00,5.547320831355985860e+00,-8.065071388960064480e-01,5.010612978006445672e+00,2.438010910663890307e-02,1.767839913429865573e-01,-4.032535694480032101e-02,2.967683034160973135e-02,1.804184125598358012e-03
2.782899172624031969e+00,4.986984611272048618e+00,-1.065301145393903193e+00,4.705408330909301995e+00,4.202141133250059113e-02,1.522256832649014346e-01,-5.326505726969515964e-02,2.959710906927650459e-02,2.868579080584143966e-03
4.609348191319304178e+00,7.275022669486070903e-01,-6.049825694537089849e-01,4.418150152147624965e+00,1.637567788376163014e-01,-3.033551738091853217e-02,-3.024912847268544647e-02,1.133823649003858069e-02,1.769647777044334319e-02
4.579842431632545896e+00,7.842747541785222154e-01,-7.309021850697305922e-01,4.427283908199002305e+00,1.619406567589889434e-01,-2.783772711371224062e-02,-3.654510925348652961e-02,1.339546246602176145e-02,1.719271514206865276e-02
4.582536850601347744e+00,7.893387422125253128e-01,-6.621453784582920221e-01,4.395547209383807719e+00,1.619783976198939657e-01,-2.768150779954714480e-02,-3.310726892291460111e-02,1.241717526456690042e-02,1.733272894789165269e-02
4.637399803568248657e+00,6.515270097296669283e-01,-6.081876556705099190e-01,4.474175882677425165e+00,1.657584050121884700e-01,-3.353523467974059424e-02,-3.040938278352549318e-02,1.106576324356635908e-02,1.802510848332156135e-02
4.608029827865362194e+00,7.197905892779261627e-01,-6.678668825812741350e-01,4.446724569865662779e+00,1.638037361789769775e-01,-3.060822575039479077e-02,-3.339334412906370952e-02,1.222156509563761262e-02,1.761874112589842042e-02
4.582672634585224003e+00,8.008298345308684230e-01,-5.959049897530366291e-01,4.363208017322196319e+00,1.618398508653100532e-01,-2.725228913740773695e-02,-2.979524948765183145e-02,1.150739662245866060e-02,1.741254980210484721e-02
3.995790803690068671e+00,2.084220140789648124e+00,-2.600026508254374424e-03,3.461535837039388497e+00,1.237894033785069681e-01,2.821087023348594486e-02,-1.300013254127187212e-04,9.817421108362585358e-02,1.688851129754154363e-03
3.994155646963693407e+00,2.090443877659218685e+00,-3.816525398928927518e-03,3.460306405045654898e+00,1.236502882903982858e-01,2.846469982517452202e-02,-1.908262699464463867e-04,9.458939239270607036e-02,2.035896968994188420e-03
3.994965625339032655e+00,2.087852569661508451e+00,-2.902650571789539002e-03,3.460925415239424652e+00,1.237130538294448634e-01,2.835740104556865732e-02,-1.451325285894769501e-04,9.613801553274319012e-02,1.655090009542266403e-03
3.995927102474464476e+00,2.082645943874171568e+00,-3.166865765530189197e-03,3.461614688401429163e+00,1.238141920443652788e-01,2.815013411435062299e-02,-1.583432882765094599e-04,9.896012167500783940e-02,2.103776178497829275e-03
3.995057083864117065e+00,2.086521193341204672e+00,-3.457167666273235074e-03,3.460970438407311001e+00,1.237331257281393260e-01,2.830633120199370356e-02,-1.728583833136617537e-04,9.679182493919660790e-02,2.051119019379282586e-03
3.995730763455070278e+00,2.085504082258974989e+00,-1.976453581852694041e-03,3.461515637903872289e+00,1.237711026013279536e-01,2.825976854152317808e-02,-9.882267909263470207e-05,9.755662792896462043e-02,1.256431331453328453e-03
3.828081061506128258e+00,2.352896814199167075e+00,-2.883368679903103304e-01,3.381222078767368355e+00,1.141418296289902212e-01,4.038261726364217319e-02,-1.441684339951551652e-02,3.792936407578779284e-02,7.247240761058721531e-03
3.844753127661459491e+00,2.314142890209478942e+00,-2.442557201770167996e-01,3.379209727806016250e+00,1.152514561596862386e-01,3.872094428708722225e-02,-1.221278600885083998e-02,3.992624804570350794e-02,7.296551660707615433e-03
3.839831160154769663e+00,2.323747814663534861e+00,-2.809956188727091853e-01,3.384993883456727470e+00,1.149468208225096766e-01,3.914265354794793650e-02,-1.404978094363545926e-02,3.842835737386124384e-02,7.507494219713969213e-03
3.819528548058579887e+00,2.376718642219619149e+00,-2.600155812887613438e-01,3.370826224620113720e+00,1.135233375244515119e-01,4.138284223250347782e-02,-1.300077906443806823e-02,3.883604356147427050e-02,6.709418745455390104e-03
3.832225496462555725e+00,2.345099250456872397e+00,-2.536527749133837828e-01,3.375131523594124161e+00,1.143947154866349347e-01,4.003840318635076834e-02,-1.268263874566918914e-02,3.932384989518625251e-02,7.024120740941751546e-03
3.835856042403421817e+00,2.330882346890478019e+00,-3.187139603106226016e-01,3.392729096778556386e+00,1.147085722539973318e-01,3.945988747835016408e-02,-1.593569801553113008e-02,3.691599318336644814e-02,7.790428464736893349e-03
3.808354685953142749e+00,2.373678526358081520e+00,-3.308672664657066886e-01,3.380314314641176932e+00,1.131423191437668230e-01,4.140851116401377680e-02,-1.654336332328533443e-02,3.643444672363783943e-02,7.334609921828125732e-03
3.817194723703696280e+00,2.395687855773946939e+00,-2.669518811567481165e-01,3.373318653615776430e+00,1.131987039417142737e-01,4.212336054522680673e-02,-1.334759405783740582e-02,3.842436864597088830e-02,6.659516872523554148e-03
3.820331805959531035e+00,2.364510797121333496e+00,-3.005859972575752881e-01,3.379894441960283213e+00,1.137060577594657396e-01,4.091500731755587372e-02,-1.502929986287876440e-02,3.744526754838754107e-02,7.201070288424754953e-03
3.791482784931981875e+00,2.415368721681987019e+00,-3.319583384179680685e-01,3.373737965214620438e+00,1.119884954139244715e-01,4.318279225142472588e-02,-1.659791692089840343e-02,3.626632503882205177e-02,6.920558102414432235e-03
3.804805332234779236e+00,2.403829139345752264e+00,-3.002139622257662399e-01,3.373310168002902731e+00,1.126323357169823347e-01,4.258352607253096389e-02,-1.501069811128831304e-02,3.732271507935706889e-02,6.801962956714697854e-03
3.824814315511789964e+00,2.330961885369241759e+00,-3.327570063743273687e-01,3.388107605579999237e+00,1.142935132645765961e-01,3.960089175744919282e-02,-1.663785031871636844e-02,3.650750296473309620e-02,7.762248286224862626e-03
4.252603684392007644e+00,1.596762042246145930e+00,-2.676107954057219129e-01,3.749498311182756449e+00,1.395131126366234708e-01,6.721030529330374037e-03,-1.338053977028609565e-02,1.344116173713085297e-02,1.563285890534466677e-02
4.202162291809010242e+00,1.660553465171715093e+00,-3.187596810586379448e-01,3.707089665131366729e+00,1.368241676281914398e-01,9.743726296326693515e-03,-1.593798405293189724e-02,1.713379659979425915e-02,1.504655258225499892e-02
4.223763043951004548e+00,1.643370820296478074e+00,-2.765985852644625709e-01,3.718756956065207842e+00,1.378489788944566863e-01,8.829367711730373713e-03,-1.382992926322312854e-02,1.506842830057919871e-02,1.544621795371236422e-02
4.264076072480754931e+00,1.560495851420427460e+00,-2.994651008576094675e-01,3.772592884588914952e+00,1.403966545752729500e-01,5.217643522256593114e-03,-1.497325504288047476e-02,1.365477667532733266e-02,1.551940746113440045e-02
4.233355359612592572e+00,1.610969656474846579e+00,-3.073864685932975460e-01,3.739006970928922424e+00,1.386137052795366476e-01,7.494420122649336768e-03,-1.536932342966487730e-02,1.535319113316702296e-02,1.529214470291798481e-02
4.243483723665843144e+00,1.630053202425324033e+00,-2.333710673472427777e-01,3.729679542236452150e+00,1.387549746071525814e-01,8.083448545126603602e-03,-1.166855336736213888e-02,1.306980048299321434e-02,1.579347376485395332e-02
3.965802955532490959e+00,2.131491953603588563e+00,-4.929930557726114326e-02,3.438759253812841532e+00,1.220739614124235484e-01,3.035841131597843967e-02,-2.464965278863057163e-03,6.971609312605005215e-02,7.705996854075690058e-03
3.971089792679200592e+00,2.118179848350277616e+00,-4.420754599787801720e-02,3.442473029379466087e+00,1.224386191210915520e-01,2.979312190464539212e-02,-2.210377299893900860e-03,7.329234783422605704e-02,8.075688088662338893e-03
3.967930748528214480e+00,2.124726722262668233e+00,-4.978507489398566188e-02,3.440291446516374751e+00,1.222383190415246984e-01,3.007811772824736662e-02,-2.489253744699283007e-03,7.078632172582006998e-02,8.143164093954402896e-03
3.966521943046274146e+00,2.132703140587568491e+00,-4.316471842979292817e-02,3.439170653536509636e+00,1.220857836068906660e-01,3.039484348395539437e-02,-2.158235921489646408e-03,7.098871994031324961e-02,7.132733486624624752e-03
3.968715438283652475e+00,2.125565914268680245e+00,-4.395924027889519525e-02,3.440750451768034068e+00,1.222572550072784647e-01,3.009977880652986437e-02,-2.197962013944759763e-03,7.205194433946959798e-02,7.621505607816057674e-03
3.964837406618851201e+00,2.130901601197076722e+00,-5.567135632247144361e-02,3.438211281524528040e+00,1.220451327332434666e-01,3.034834246215473152e-02,-2.783567816123572181e-03,6.827478305956309612e-02,8.267085287185085146e-03
4.278363178218784313e+00,1.552848356653100392e+00,-2.203312850263489109e-01,3.770638924442445195e+00,1.410280147250406735e-01,4.752273646756455250e-03,-1.101656425131744554e-02,1.094555568162943610e-02,1.594945171040166101e-02
4.280705938110629383e+00,1.544010364961319048e+00,-2.860283420238363128e-01,3.787399323442409926e+00,1.412263431171321137e-01,4.391564459666597031e-03,-1.430141710119181564e-02,1.280084827303705139e-02,1.564289502904842727e-02
